timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
73043,5.964,-4.422,5.961,12.009,11.765,11.765,0
73077,7.198,-3.191,9.644,12.192,11.765,11.765,0
73111,8.099,-6.560,11.930,14.259,13.725,13.725,0
73145,6.268,-5.188,10.403,-19.020,-17.654,-17.654,0
73179,4.907,-4.273,9.947,-7.324,-5.890,-5.890,0
73213,4.134,-4.736,8.565,8.232,7.843,7.843,0
73247,4.142,-4.582,9.332,8.270,7.843,7.843,0
73281,5.061,-4.425,10.406,-9.254,-7.851,-7.851,0
73315,4.906,-3.660,9.183,-34.706,-33.340,-33.340,0
73349,3.834,-4.430,7.800,-13.290,-11.772,-11.772,0
73383,4.142,-4.736,8.259,-3.502,-1.968,-1.968,0
73417,1.838,1.233,8.435,-21.065,-19.615,-19.615,0
73451,7.848,-8.051,-8.002,-101.967,23.529,62.592,0
73485,-3.848,-6.607,4.977,-40.771,-112.923,-111.771,0
73519,1.392,1.385,-11.080,-141.182,133.331,133.331,0
73554,4.001,-4.736,-8.618,-109.810,-249.023,12.695,0
73588,0.923,-1.078,-1.078,-13.733,-35.217,-35.301,0
73622,2.770,-19.082,-19.082,13.725,-172.554,-172.554,0
73656,1.539,16.157,3.128,-15.472,-33.264,-33.340,0
73690,0.154,-6.590,-6.464,-82.359,-82.359,-82.359,0
73724,1.199,15.696,15.696,24.216,23.529,23.529,0
73758,2.462,2.462,2.462,23.560,243.134,-84.320,0
73792,0.000,-8.583,-8.464,-107.849,-107.849,-14.099,0
73826,-5.079,4.463,2.770,35.294,35.294,35.294,0
73860,-2.617,-2.617,5.507,68.626,68.626,68.626,0
73894,-12.157,-12.157,-12.157,-154.907,48.218,47.058,0
73928,-14.927,-14.927,-14.927,-190.201,-233.337,-233.337,0
73962,-5.233,-5.846,-5.848,-74.516,-115.692,98.038,0
73996,-4.463,-4.463,-4.463,-56.870,205.879,235.291,0
74030,-5.079,-5.079,-5.079,-64.713,149.017,33.333,0
74064,-5.540,-5.540,-5.540,-70.595,227.448,168.625,0
74098,-4.309,-4.309,-4.309,-54.909,-62.752,-100.006,0
74132,-1.847,-1.847,-1.847,-23.537,-170.593,-168.633,0
74166,-0.770,-0.770,-0.770,-9.811,213.722,-64.713,0
74200,-2.617,-2.617,-2.617,-33.340,164.703,-221.573,0
74234,-1.232,-1.232,-1.232,-15.694,9.804,-25.497,0
74268,-0.001,-0.001,-0.001,-0.008,-176.476,-121.574,0
74302,-0.616,-0.616,-0.616,-7.851,239.212,-101.967,0
74336,-0.616,-0.616,-0.616,-7.851,219.604,139.214,0
74370,0.462,0.462,0.462,5.882,-205.887,80.391,0
74404,1.539,1.539,1.539,19.608,39.215,147.057,0
74438,3.847,3.847,3.847,49.019,-190.201,5.882,0
74472,3.385,3.385,3.385,43.137,-196.083,149.017,0
74506,4.770,4.770,4.770,60.783,131.371,31.372,0
74540,4.616,4.616,4.616,58.823,-64.713,113.724,0
74574,3.693,3.693,3.693,47.058,-207.848,17.647,0
74608,5.694,5.694,5.694,72.548,133.331,90.195,0
74642,5.386,5.386,5.386,68.626,-111.771,-64.713,0
74676,2.770,2.770,2.770,35.294,233.330,162.743,0
74710,1.539,1.539,1.539,19.608,-109.810,178.429,0
