timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
33915,1.231,1.231,1.231,15.686,-78.064,133.331,0
33949,3.385,3.385,3.385,43.137,-15.457,129.410,0
33983,0.769,0.769,0.769,9.804,0.038,25.490,0
34017,3.385,3.385,3.385,43.137,-40.848,-60.791,0
34051,6.617,6.617,6.617,84.312,-28.969,-247.063,0
34085,2.770,2.770,2.770,35.294,-23.300,105.881,0
34119,2.000,2.000,2.000,25.490,-40.916,23.529,0
34153,1.847,1.847,1.847,23.529,-21.393,11.765,0
34187,-1.539,-1.539,-1.539,-19.615,-19.615,-39.146,0
34221,-3.078,2.462,2.462,31.372,78.430,78.430,0
34255,5.304,5.232,0.000,0.000,0.000,76.469,0
34289,-1.386,-0.001,-0.001,-0.008,158.821,158.821,0
34323,3.485,3.385,2.770,35.294,35.294,-115.692,0
34357,-0.616,-2.001,-2.001,-25.497,-190.201,-190.201,0
34391,5.340,5.232,11.849,150.978,150.978,117.645,0
34425,-2.309,2.000,2.000,25.490,-84.320,-84.320,0
34459,4.822,4.770,7.848,99.998,99.998,-156.868,0
34493,-4.155,0.616,0.616,7.843,196.075,196.075,0
34527,2.261,2.154,19.389,247.055,150.978,150.978,0
34561,3.060,2.924,2.924,37.254,37.254,37.254,0
34595,1.060,0.923,0.923,11.765,-29.251,18.478,0
34629,1.385,1.385,1.385,17.647,17.647,17.647,0
34663,-14.465,-14.465,-14.465,-184.319,-205.887,-205.887,0
34697,1.847,4.517,4.309,54.901,54.901,54.901,0
34731,-13.850,3.078,3.583,45.097,-123.535,-123.535,0
34765,4.463,4.463,4.463,56.862,-56.870,48.599,0
34799,3.693,0.181,3.679,47.058,47.058,47.058,0
34833,2.616,3.255,7.523,96.077,96.077,96.077,0
34867,1.385,4.161,9.673,123.528,123.528,123.528,0
34901,-2.001,4.700,11.974,152.939,152.939,152.939,0
34935,-2.309,7.749,13.059,166.664,166.664,166.664,0
34969,-2.770,8.270,10.302,131.371,131.371,131.371,0
35003,-1.386,-1.386,-1.386,-17.654,0.000,-29.297,0
35037,-2.155,-2.155,-2.155,-27.458,-123.535,-14.160,0
35071,-1.078,11.951,11.849,150.978,150.978,150.978,0
35105,3.678,3.539,3.539,-0.587,-0.008,-0.008,0
35139,2.299,2.154,-18.928,-241.180,-9.163,-8.949,0
35173,3.063,2.924,-1.539,-19.615,58.823,58.823,0
35207,12.926,12.926,14.465,184.311,184.311,-60.791,0
35241,-0.154,-0.154,-0.154,-1.968,-1.968,-196.083,0
35275,10.310,-17.235,10.049,127.449,127.449,127.449,0
35309,8.435,8.463,8.463,176.468,-3.220,-1.968,0
35343,2.616,7.061,7.078,90.195,90.195,23.788,0
35377,1.914,1.847,1.847,23.529,23.529,23.529,0
35411,0.154,4.622,7.069,90.195,-19.180,33.379,0
35445,2.616,1.716,3.379,43.137,-36.942,39.650,0
35479,3.078,3.078,3.078,9.918,9.804,170.586,0
35513,1.231,1.231,1.231,15.686,15.686,15.686,0
35547,2.616,2.616,2.616,33.333,33.333,-164.711,0
35581,1.231,1.231,1.231,15.686,15.686,-33.142,0
35615,1.385,1.691,1.693,21.568,21.568,21.568,0
35649,-3.848,-3.848,-3.848,-49.026,-49.026,-19.730,0
35683,-5.540,5.189,5.078,-17.326,-15.694,-15.694,0
35717,0.764,0.616,0.616,-31.219,-29.419,-29.419,0
35751,-0.770,10.113,10.002,-34.660,-33.340,-33.340,0
35785,5.973,5.847,5.847,-27.054,-25.497,11.612,0
35819,-14.004,9.602,9.541,-5.386,-3.929,-3.929,0
35853,6.282,6.155,6.155,0.305,0.000,5.859,0
35887,-17.235,13.574,13.541,10.437,9.804,9.804,0
35921,6.598,6.617,6.617,19.859,19.608,0.076,0
35955,3.231,13.348,13.388,18.242,17.647,17.647,0
35989,6.132,6.155,6.155,0.305,0.000,19.531,0
36023,9.694,8.315,8.310,-7.401,-5.890,-5.890,0
